hash,text,score,cosineSim,result
-8.63633545903084E+018,GUNS ARE GUYS ROSES ARE GIRLS SO GUNS N ROSES LOL anyway have a fucking great day fucking bitch sorry 4 my language as im trying 2 tell some bitch out there the person who reads this know it,"[5, 1, 3, 3, 1, 1, 1, 1, 1, 1]",[0.9030612714182868],0
-5.67317402129332E+018,The third-rate mind is only happy when it is thinking with the majority.  The second-rate mind is only happy when it is thinking with the  minority. The first-rate mind is only happy when it is thinking. ┬ùA. A. Milne,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.8443717740610621],0
-3.83507787425606E+018,"...I got more on my mind than I ever told, I got pain that you never felt. I got the scars, I can deal with it on my own. I've got stories that I'll never tell, but maybe it's just as well. Cause you don't know me, you don't wanna know it's real, and I'm not sorry for who I am for what I feel, cause you don't know me...","[5, 5, 5, 5, 5, 1, 1, 1, 0, 0]",[0.9124083193059956],0
4.56304926601218E+018,? And now I realise//I should've kissed you in LA//But I drove home all alone//As if I had a choice anyway~ ?,"[3, 1, 3, 3, 5, 1, 1, 1, 0, 0]",[0.8862665469398482],1
-8.41478165005771E+017,"Ok, now the AC guy isn't coming cause /they received the wrong part./"" What a bunch of BS. Now we have to wait until Thursday...""","[1, 1, 1, 1, 1, 0, 0, 0, 0, 0]",[0.8838630940357979],0
-5.69710841875613E+018,"No, it's not a good morning, and it most definitely will not be a good day. Effing Mondays. I hate them!","[1, 5, 1, 1, 1, 1, 1, 1, 1, 0]",[0.8480036962888765],0
-4.17955035511359E+018,"umm,, i jus really realized how non-intelligent Co-Co Chanel's quotes are.  for example: /In order to be irreplacable you must be different./""  thats jus redundant.""","[1, 1, 1, 1, 1, 0, 0, 0, 0, 0]",[0.7628413331738984],0
-1.29715628841752E+018,"Here's to the rubble, a brick through every window, a casket buried six feet deep for everybody's hero. Here's to our lives being meaningless, and how beautiful it is because freedom doesn't have a purpose!","[1, 1, 7, 1, 1, 1, 1, 1, 0, 0]",[0.9865034266032434],1
7.95817358242137E+018,"Nothing others do is because of you. What others say and do is a projection of their own reality, their own dream. When you are immune to the opinions and actions of others, you won┬Æt be the victim of needless suffering. ~ Don Miguel Ruiz, THE FOUR AGREEMENTS","[3, 1, 1, 5, 5, 0, 0, 0, 0, 0]",[0.9609820681022755],1
8.7857506997077E+018,"watching Roseanne yay and it's the older season, if I'm not mistaken, the first season, my favorite one! :D and I'm putting together a Christmas gift I made for the house, it's a sentimental type of gift","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.9025972665664912],0
4.77098769301694E+018,"[I][B] [//] [//][I][B]An oil field hand is missing his family while providing a service that keeps you on the road and with many comforts of the modern age. In the minute it takes you to read this, oil field workers are working hard while sweating out a living for their families. It's /Oil Field Workers' Appreciation Week./"" [//] [//] :bravo:""","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.9490573333751363],0
-6.18239883646635E+018,I haven't been this scared of myself in a long time..in fact theres only two things i'm truly afraid of but now there's 3. Also two blisters x.x i still have scars from previous ones. Meh party saturday i'm way excited :),"[1, 1, 1, 1, 1, 0, 0, 0, 0, 0]",[0.871520124482761],0
2.33464685681645E+018,"A facebook challenge...During this couple of weeks before Easter, I am out to prove that my friends will repost, I hope I am right!!! Easter is not about bunnies, chicks, or chocolate eggs. Let's lift up God's name and make a statement!! When Jesus died on the cross he was thinking of You and Me. If you are not ashamed to call Jesus Christ your savior, copy and repost","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.9374093115454591],0
-7.41353466700056E+018,I am so depressed and so angry at my life right now. I just want it ALL to go away. I want to roll up in a corner and fall asleep forever. I am so tired of disappointing everyone and disappointing myself. I am tired of making everyone's life harder... in 2 days I will be 24 and I have accomplished NOTHING. All I want is to make everyone happy... but you can't make EVERYONE happy. Why's life so freakin hard?,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.921577274216119],0
-7.71767543806638E+018,"Facebook NEIGHBOR APPRECIATION DAY ! If you appreciate your gaming friends for all their help & moral support they give you, then let them know by posting this on your wall. I truly appreciate my friends ... without them this wouldn't be nearly as much fun. I have GREAT neighbors, Thank you all -- you are the best","[1, 4, 1, 1, 1, 1, 1, 1, 1, 1]",[0.9249868032278663],0
-3.75743593927736E+018,"Friend who should not be named: I need to keep friends like these, just on the off chance Hell grades on a curve...","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.8995545852787307],0
6.14582189852643E+018,"I really do have some amazing people in my life who make everyday better! My lovely Mummy, Brandon, Katie, Heather, Kyla, Catherine, Madeline, Bethany, Daniel, Travis, Charity, Rachel, Sharon <3","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.8212468928035027],0
-2.83202756285683E+018,"Do something too much, it becomes a habit.  Use something too much, it becomes an addiction.  Think something too much, and it becomes a reality.","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.8160750371782065],0
-5.11672325839522E+018,"On Sat, July 24th at 4pm theres a benefit for Terrell Maxwell at On Deck. Next to the softball fields on 11th and 12th in Hess. Everyone come out and donate! The benefit is to help cover the cost of funeral expenses... Please pass this on! RIP Terrell - Youll never be forgotten!","[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",[0.9269089471154458],0
-2.65239452012418E+018,"Eric did it, so I'm doing it, too. OK, here we go... HOW DID WE MEET? Copy and paste this phrase on your profile after you answer for me.","[1, 1, 1, 1, 2, 1, 1, 1, 1, 1]",[0.8391392142131102],0
5.62198380192627E+018,"I went out with a zombie vampire (Dante), Joker (Doug), Fairy Princess (Keili), Jack Sparrow (Andrew), and The Wicked Witch of the East (Schala). What a night got tons of candy to check for razor blades and poison ;) ;) Goodnight my loves <3","[1, 1, 1, 1, 0, 0, 0, 0, 0, 0]",[0.9519721732789784],0
-2.78286111879907E+017,"To all my girls from bootcamp: I'm so proud of you all. We made it! Just remember, never stop or get comfortable where you are. Keep on moving and you will truly live. I love you all because we shared something we'll never forget. Keep on pushing forth and taking down all life throws at you...and if your lucky, we just might meet again. Lmao, it never stops xxx","[1, 1, 1, 1, 1, 1, 1, 5, 1, 0]",[0.8686721142235669],0
3.5191391862348E+018,"the show 'chopped' is both interesting and maddening. Also, I often really dislike at least one of the chefs on it...","[1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",[0.8519045599628058],0
7.5286247349193E+018,has realised that his sister is now officially cool now she works for SCEE. (At least in a guy sense),"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",[0.7807105482920343],0
-3.87512793699009E+018,Y is it that something tragic has to happen in order to bring America togather instead of great moments of glory doesnt i just dont get it can someone tell mek?,"[3, 3, 1, 1, 5, 1, 1, 1, 5, 5]",[0.9442510875100554],1
3.45939713932438E+018,"Come party with Ardale, Daryl, Derrick, Diego,&  Steven! You won't be disappointed!!! Come one! Come All! No  seriously. We'll be personally insulted & offended if we don't  ...see all you guys come ...out! 201 N Citrus Ave Covina  Location: 3 Vino's! Time:7:00 - 10PM Monday,  August 9th","[7, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.8839366617518528],0
-4.02409468995649E+017,has just watched Grave of the Fireflies and really needs a hug. It's the most depressing movie I've ever seen. =[,"[1, 1, 1, 1, 1, 0, 0, 0, 0, 0]",[0.8676002895743199],0
7.6620083104316E+018,"Because I get stoopid, I mean outrageous Stay away from me if you're contagious 'Cause I'm the winner, no, I'm not the loser To be an M.C. is what I choose 'a.... Woooo Rockin and studying school day 3","[5, 9, 1, 1, 1, 1, 1, 0, 0, 0]",[0.9317446350718971],1
9.08678748137334E+017,"Everyone, I would like you to bow to me. I have just completed a 4 page essay in 2 hours! BOO YAH!!!","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.8299775883068876],0
-3.40096031325876E+018,"why does fbook keep on telling me to add ppl i dont even know but somehow share 40+ friends with?? i dont care!! then when i add them, it doesnt even work and it keeps telling me to do it!!! and its always the SAME names!","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.8534069894290612],0
-3.08389018122281E+018,"got $100 in cash, a $50 ebay gift card, a cute necklace, a charm for my pandora bracelet, ponyo on dvd, $25 to macys, and $10 to barnesandnoble! o, & thanks steph so much 4 the $25 visa gift card!!!","[1, 1, 1, 1, 1, 0, 0, 0, 0, 0]",[0.9139466800713327],0
-1.82418748550664E+018,"Has been thinking: 1- get them stoned then they wont want to loot anything, they'll be sad they burned down greggs and 2- this solves the problem with there not being enough uni places for all the applicants, because now these t#@t's wont be allowed to go :D","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.8713388869404427],0
-6.79111442527253E+018,".We like rodeos and tractor pulls, We ride four-wheelers and shoot guns, We go fishin and huntin, I wouldn't call us tomboys. We're just Country Girls :)","[1, 1, 1, 5, 3, 7, 3, 1, 0, 0]",[0.8868146424109227],0
-2.3978562617204E+018,"Actually made an EPIC MEAL TIME MAC AND CHEESE dish XD.... turned out alright! O_O CREAM CHEESE, LOX, CAPERS, RED ONION.... so manly, transforms the definition of mac and cheese >:D.","[1, 1, 1, 0, 0, 0, 0, 0, 0, 0]",[0.8668117798656472],0
6.77215229199371E+018,Thank you ma'dam... You always appreciate me...   I want you to know that I am appreciating you too so much.   Can I have your brain? You're very intelligent! But still very humble.   THANK YOU SO MUCH!  You alwAys make me feel good inside...,"[1, 1, 1, 1, 1, 1, 3, 7, 1, 0]",[0.8228820523260997],0
-5.69806021216339E+016,"/Can you feel my heartbeat/"" :D I haven't heard this song is so long... I freaking LOVE this song so much! :D :D /""listen to my heart.beat./""""","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",[0.8307942381029142],0
-1.37122748942041E+017,"Augh! SO much homework today, I think I'm gonna die. Maybe what I should do is organize it all into categories based on level of importance and subject... I know schoolwork is important, but I mean it's not like we don't have a life we would like to live ouside of school. It's like the teachers get together and go, /Hey","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.8990110425432555],0
4.55738454055169E+018,I feel like something good is about to happen in the not so distant future. Remember you attract precisely what you think.,"[1, 3, 5, 5, 1, 1, 1, 5, 1, 1]",[0.8498433326015304],0
-4.5132275087175E+018,"I was told by a friend that satire is the worst genre ever. So, I'm thinking about writing a satire! Ideas? I'm thinking . . . high school politics that eventually end in a bloody revolution, where a doomed romance is akin to a war of the gods.","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.8676525079411115],0
9.03131967783992E+018,"Preparing to beg Dad to go with us so I can go to Barnes and Noble. >.< And I mean BEG!  B- Breaking down into tears if need be...  E- Extreme pleading, on knees if need be...  G- Gnawing at his nerves until he concedes if need be...  As you can tell... I. AM. DESPERATE. AND. AM. GOING. THROUGH. WITHDRAWLS!!!!!!!!!!!!!!!!!!!!!","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.8566163140910154],0
7.79549152182414E+018,"I am an old man and have known a great many troubles, but most of them never happened - Mark Twain","[2, 4, 4, 1, 3, 1, 5, 1, 0, 0]",[0.9451237851100005],1
6.52135100864351E+018,"is everybody in a fowl mood now? I am, teachers are, a lot of people are just in a blah mood. wtf is going on? ugh headache.","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.8510738804521557],0
-2.48410322266052E+018,There is discipline in a soldier,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",[0.8273265572018199],0
2.31782297727564E+018,top 15 tv shows:  1) Family Guy  2)Mad Men  3)Bored to Death  4)Project Runway  5)True Blood  6) Anderson Cooper 360  7)the Osbournes  8) South Park  9)Daria  10)All That  11) Real Time With Bill Maher  12) the O'Reilly Factor(because I like laughing at Billy Boy)  13) Fringe  14)Tim and Eric  15)the Venture Bros,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.9516503780316592],0
5.4633481149431E+018,kids can say some crazy shit...we walked to the store and she saw a bird so she went to go chase it and i told her no but by the time i got my sentence out the bird flew away..i thought the bird was hurt by the way it was laying. so i told her sorry thought the bird was hurt. then she says no mommy the bird is not dead..dead means that your dead on the ground,"[3, 1, 1, 5, 1, 1, 3, 1, 1, 5]",[0.9128650098892502],0
1.31116466985833E+017,"Look at your team, then look at mine. LOOK at your team, then look at MINE. 35-3 record, Elite Eight appearance, over 2k wins, 7 national championships, and the best fans in the country. Congrats UK Wildcats on a great season. Bring it, haters!","[1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",[0.9059664827479993],0
-8.93898148634533E+018,"right I'm off - 5am start tomorrow- going home for long weekend. Everyones stay well or get well, have a great weekend xxx","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.8598987362002835],0
8.59100642966239E+018,"Asked Thierry bout his change from a bread roll at school, since he took a pound n its only 15p....he said 'i spent it' ........on wot? .........'on a massage'......lol Wtf! A Massage? Bit young to be paying girls for massages xlolx","[1, 1, 1, 1, 1, 0, 0, 0, 0, 0]",[0.8776753894439014],0
8.56346642492216E+018,"Soooo... I'm hiding out in the laundry-room bathroom with four dogs and a cat..I've got the internet radio going and I can vaguely hear the tv chattering away about the weather. So far, I hear it's safe, but I'm kind of crowded in here and don't think I want to fight getting the animals in here again if it comes back..","[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",[0.9600913168766486],1
-1.7659207583727E+018,Who's birthday is in 3 days? Mine! And who's more excited about getting their Stratocaster on Saturday than their actual birthday? Me!,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.8427883337723954],0
-7.68674131097078E+018,Angry that Everyone is hating on Obama..he is a good president and thats that! We have 2 have another Major debate about that tomorrow! Lunch maybe? Hahaha... Well If u disagree go ahead and comment but be warned...My debates last until u give up! :D Had a great day..but still have HW! X_X,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",[0.9194484545317659],0
